SEX,INSR_TYPE,INSURED_VALUE,PREMIUM,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,DURATION,CLAIM_PAID_LOG
1,1202,3200000.0,38232.5,2015.0,1.0,157.0,Truck,12880.0,IVECO,General Cartage,108792.56,364,11.597207420475641
1,1202,3200000.0,38222.5,2015.0,1.0,157.0,Truck,12880.0,IVECO,General Cartage,98052.24,364,11.49326587544366
0,1202,950000.0,15644.39,2015.0,11.0,11.0,Bus,2494.0,TOYOTA,Own service,11713.07,364,9.36854596238738
0,1202,950000.0,14040.73,2015.0,11.0,11.0,Bus,2494.0,TOYOTA,Own service,72012.57,364,11.184609852461756
2,1201,340000.0,6489.47,2003.0,4.0,0.0,Automobile,997.0,TOYOTA,Private,14375.0,364,9.573315428463395
0,1201,310000.0,4215.49,2015.0,4.0,0.0,Automobile,1300.0,LIFAN,Private,30806.61,364,10.33551701636502
1,1202,1500000.0,15916.98,2015.0,2.0,2.0,Truck,8226.0,ISUZU,General Cartage,193475.14,182,12.17290947635544
2,1201,260000.0,3194.57,2001.0,4.0,0.0,Automobile,998.0,TOYOTA,Private,251693.32,364,12.435970614321302
2,1201,255000.0,4316.71,2001.0,4.0,0.0,Automobile,998.0,VITZ,Private,800.0,364,6.68586094706836
0,1201,5000000.0,70039.25,2015.0,7.0,0.0,Station Wagones,4461.0,TOYOTA,Private,51754.22,364,10.85428057560584
1,1202,1200000.0,11331.09,2014.0,1.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,9927.5,365,9.203164688227087
1,1202,1100000.0,42376.7,2015.0,16.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,80323.09,364,11.293824854943852
1,1202,750000.0,8387.1,2010.0,1.0,10.0,Pick-up,2494.0,TOYOTA,Own Goods,84726.0,365,11.347189601980057
1,1202,450000.0,5875.43,2004.0,1.0,10.0,Pick-up,2494.0,TOYOTA,Own Goods,182045.76,364,12.112018856136773
2,1201,275000.0,4760.64,2002.0,4.0,0.0,Automobile,1000.0,VITZ,Private,24450.0,364,10.104426393862145
0,1202,1567815.12,18322.04,2014.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,34799.0,364,10.457372665762566
0,1202,2200000.0,24125.35,2015.0,4.0,7.0,Pick-up,2989.0,TOYOTA,Own Goods,30472.96,364,10.324627827434096
0,1202,1567815.12,18322.04,2015.0,4.0,7.0,Pick-up,2989.0,TOYOTA,Own Goods,37292.25,364,10.526567624108285
1,1202,1500000.0,36263.4,2015.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,94784.86,365,11.459375521000089
0,1202,1750000.0,14098.7,2011.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,77565.0,364,11.25888446582814
2,1201,380000.0,4268.14,2008.0,4.0,0.0,Automobile,996.0,TOYOTA,Private,43300.0,364,10.675931008412125
0,1202,1900000.0,27196.75,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,20697.82,364,9.937831972797705
1,1202,1000000.0,46858.3,2015.0,16.0,0.0,Bus,2985.0,TOYOTA,Fare Paying Passengers,241861.65,364,12.39612528203108
1,1202,3300000.0,45342.95,2015.0,1.0,180.0,Truck,12880.0,IVECO,General Cartage,23826.65,365,10.078601950039054
1,1202,3400000.0,35231.02,2015.0,1.0,157.0,Truck,12880.0,IVECO,General Cartage,281947.74,364,12.549480560347883
0,1202,1800000.0,12312.85,2014.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,20327.55,364,9.919781580911042
0,1202,2000000.0,27673.75,2015.0,4.0,7.0,Pick-up,2596.0,NISSAN,Own Goods,202923.98,364,12.220591633070791
2,1202,450000.0,7170.84,2008.0,1.0,10.0,Pick-up,2956.0,TATA,Own Goods,8357.62,364,9.031048620682569
0,1202,612832.0,11723.72,2015.0,11.0,0.0,Bus,4164.0,TOYOTA,Own service,32873.5,364,10.40045256023893
0,1202,612832.0,11723.72,2015.0,11.0,0.0,Bus,3100.0,TOYOTA,Own service,77100.0,364,11.252871529635922
1,1202,500000.0,1949.3,2010.0,11.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,9778.3,364,9.188023185825148
2,1201,500000.0,5396.6,2007.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,17250.0,364,9.755625391793744
0,1202,2300000.0,8675.08,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,27664.42,364,10.227938536854419
0,1202,2162000.0,17710.1,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,91742.34,364,11.426750174726282
2,1202,400000.0,28363.27,2007.0,14.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,39228.26,364,10.577178175910724
0,1202,2000000.0,18220.0,2015.0,4.0,7.0,Pick-up,4164.0,TOYOTA,Own Goods,83358.18,364,11.330914020086604
0,1202,1371910.74,9166.59,2016.0,4.0,7.0,Pick-up,2495.0,TOYOTA,Own Goods,14375.0,364,9.573315428463395
1,1201,280000.0,2740.47,2004.0,4.0,0.0,Automobile,998.0,TOYOTA,Car Hires,109144.48,309,11.600436950218207
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,39244.6,364,10.577594615015837
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,24979.52,364,10.125851600116228
0,1202,1850000.0,27290.16,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,116107.68,364,11.662281928026587
0,1202,1850000.0,21489.85,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,89472.41,364,11.401696765149426
0,1202,1850000.0,10849.75,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,32374.48,365,10.385156625146758
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,44712.64,364,10.708033879468138
0,1202,1850000.0,10849.75,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,24074.63,365,10.088955404548244
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,268151.01,364,12.499309300187566
0,1202,1850000.0,10849.75,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,81437.3,365,11.307600957303219
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,6513.38,364,8.781767320026631
0,1202,1850000.0,27290.16,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,99887.09,364,11.51180573831025
0,1201,3673000.0,24549.64,2013.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,36326.82,364,10.500339117909753
2,1202,450000.0,32791.04,2005.0,11.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,40520.02,364,10.609576130799987
0,1202,1943000.0,5803.65,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,37902.19,365,10.542790556393953
0,1202,1943000.0,16113.6,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,254884.8,364,12.44857088069162
0,1202,1943000.0,14575.35,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,16941.86,364,9.737601785124498
0,1202,2200000.0,16300.1,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,38119.35,364,10.548503539257993
0,1202,1943000.0,14613.81,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,9857.37,364,9.196076119529126
0,1202,2200000.0,16300.1,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,12653.8,364,9.445791868824312
0,1202,1567815.12,17400.17,2014.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,210362.44,364,12.256591980488379
0,1202,1567815.12,18322.04,2001.0,4.0,7.0,Pick-up,2498.0,TOYOTA,Own Goods,15180.86,364,9.627856573087746
0,1202,1884000.0,9388.02,2015.0,4.0,7.0,Pick-up,3500.0,NISSAN,Own Goods,11631.35,365,9.361545288729152
1,1202,1200000.0,29755.69,2015.0,28.0,0.0,Bus,4570.0,ISUZU,Fare Paying Passengers,77326.5,364,11.25580492810079
0,1202,1500000.0,17737.25,2014.0,2.0,0.0,Truck,8226.0,ISUZU,Own Goods,71300.0,364,11.174665631549477
0,1202,1500000.0,20390.6,2014.0,2.0,0.0,Truck,8226.0,ISUZU,Own Goods,106791.56,364,11.578643540160309
0,1202,1500000.0,15078.9,2014.0,2.0,0.0,Truck,8226.0,ISUZU,Own Goods,154330.0,364,11.946854925495474
0,1202,1992000.0,25288.75,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,28407.61,364,10.254447547216943
0,1202,1800000.0,19870.15,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,69238.6,364,11.145328232265948
0,1202,1567815.12,18327.04,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,30705.0,364,10.332213354218844
0,1202,1800000.0,20933.55,2014.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,187767.98,364,12.142967656394438
0,1202,1850000.0,25322.13,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,52620.73,364,10.87088443128683
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,34699.84,364,10.454519173134749
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,161784.27,364,11.994025241143376
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,19000.0,364,9.852246888342531
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,16662.06,364,9.720949572324315
0,1202,1850000.0,27290.16,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,112298.74,364,11.628926825496784
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,92885.04,364,11.43912864440383
0,1202,1850000.0,25322.13,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,259798.39,364,12.46766503525591
0,1202,1850000.0,25322.13,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,44711.8,364,10.708015093077893
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,45381.53,364,10.722882508212129
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,42800.18,364,10.664320951283297
0,1202,1850000.0,25322.13,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,63803.05,364,11.06357194694196
0,1202,676676.96,9848.08,2016.0,2.0,20.0,Truck,2498.0,TOYOTA,Own Goods,8000.0,364,8.987321812850125
0,1202,1800000.0,23699.83,2015.0,4.0,7.0,Pick-up,4164.0,NISSAN,Own Goods,96906.44,364,11.48151157511717
2,1202,1400000.0,39520.39,2015.0,1.0,129.3,Truck,9726.0,SINO HOWO,General Cartage,214180.0,364,12.274576730913992
2,1202,1445000.0,40685.4,2015.0,1.0,129.3,Truck,9726.0,SINO HOWO,General Cartage,52987.83,364,10.877836415605382
1,1202,3200000.0,39490.33,2015.0,1.0,157.0,Truck,12880.0,SINO HOWO,General Cartage,152270.04,364,11.933417369784529
1,1202,3200000.0,32572.34,2015.0,1.0,157.0,Truck,12880.0,SINO HOWO,General Cartage,169460.0,364,12.040378090832649
0,1201,310000.0,1620.63,2016.0,4.0,0.0,Automobile,1300.0,LIFAN,Private,56375.43,365,10.93980644233693
0,1201,2812752.56,10957.51,2015.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,62792.26,364,11.047603021855803
0,1201,2812752.26,10957.51,2015.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,78652.88,364,11.272812239755313
0,1202,700000.0,9830.69,2008.0,4.0,7.0,Pick-up,2500.0,BISHOFTU,Own Goods,12077.6,364,9.399190570732838
1,1202,1450000.0,11181.6,2013.0,1.0,10.0,Pick-up,2494.0,TOYOTA,Own Goods,19613.92,364,9.884045780123992
1,1202,1000000.0,8642.7,2012.0,1.0,10.0,Pick-up,2494.0,TOYOTA,Own Goods,258924.68,364,12.46429634969675
2,1202,115000.0,2591.2,2015.0,3.0,0.0,Motor-cycle,200.0,BAJAJI,Taxi,5295.0,365,8.574707097616844
0,1202,1663454.85,19405.69,2014.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,3183.3,364,8.065987763631272
0,1202,1419696.29,10523.1,2015.0,4.0,6.0,Pick-up,2488.0,NISSAN,Own Goods,21292.22,364,9.966143991167025
0,1202,1419696.29,11611.59,2015.0,4.0,6.0,Pick-up,2488.0,NISSAN,Own Goods,81351.0,364,11.306540697470973
0,1202,1419696.29,8563.83,2014.0,4.0,6.0,Pick-up,2447.0,NISSAN,Own Goods,14432.5,364,9.577307172599912
1,1202,800000.0,26999.04,2011.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,90360.59,364,11.411574566708667
2,1201,600000.0,5070.0,2016.0,4.0,0.0,Automobile,1248.0,HYUNDAI,Private,10108.37,364,9.221217995532827
1,1202,1800000.0,48020.0,2017.0,1.0,132.0,Truck,9726.0,SINO HOWO,General Cartage,108200.0,364,11.591745887495987
0,1202,1308395.11,16398.29,2014.0,1.0,25000.0,Tanker,11548.0,SINO HOWO,Own Goods,14000.0,364,9.546884034617925
0,1201,430000.0,3644.22,2015.0,4.0,0.0,Automobile,1587.0,LIFAN,Private,9386.3,364,9.147112990918673
0,1201,430000.0,3644.22,2015.0,4.0,0.0,Automobile,1587.0,LIFAN,Private,9965.9,364,9.207024881807863
0,1201,430000.0,3644.22,2015.0,4.0,0.0,Automobile,1587.0,LIFAN,Private,10103.9,364,9.22077573369771
0,1201,2409085.87,27958.65,2015.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,100332.62,364,11.51625611220168
0,1201,2409085.87,15145.35,2015.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,10819.48,365,9.289195913708546
1,1202,2500000.0,51405.5,2014.0,8.0,8.0,Station Wagones,4169.0,NISSAN,Car Hires,84011.61,364,11.338722185606333
1,1202,2500000.0,63776.86,2014.0,8.0,8.0,Station Wagones,4169.0,NISSAN,Car Hires,21855.76,364,9.992265534825977
0,1202,2500000.0,29034.25,2015.0,8.0,0.0,Special construction,4164.0,INTERNATIONAL USE,Ambulance,16759.7,364,9.72679213927368
0,1202,2000000.0,28628.05,2015.0,8.0,0.0,Special construction,4164.0,INTERNATIONAL USE,Ambulance,19064.41,364,9.855630977436771
0,1202,1300000.0,18655.97,2015.0,2.0,15.0,Pick-up,4164.0,TOYOTA,Own Goods,111069.89,364,11.617923925093859
0,1202,1000000.0,11903.75,2015.0,2.0,15.0,Pick-up,4164.0,TOYOTA,Own Goods,143044.17,364,11.87091573349019
2,1201,280000.0,4533.38,2004.0,4.0,0.0,Automobile,997.0,TOYOTA,Private,17250.0,365,9.755625391793744
0,1202,2500000.0,28858.25,2015.0,8.0,10.0,Special construction,4164.0,INTERNATIONAL USE,Ambulance,41539.28,364,10.63441883789848
0,1202,2500000.0,35542.75,2015.0,8.0,0.0,Special construction,4164.0,INTERNATIONAL USE,Ambulance,11836.59,364,9.379035340422137
0,1202,2500000.0,29034.25,2015.0,8.0,0.0,Special construction,4164.0,INTERNATIONAL USE,Ambulance,11462.15,364,9.346892821609085
1,1201,260000.0,4093.1,2001.0,4.0,0.0,Automobile,998.0,VITZ,Private,1065.6,364,6.972231298166502
0,1202,1600000.0,19580.92,2015.0,30.0,0.0,Bus,4164.0,TOYOTA,Own service,51715.46,364,10.853531385067658
1,1202,3000000.0,23650.2,2015.0,1.0,157.0,Truck,12880.0,IVECO,Own Goods,40000.0,364,10.596659732783579
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,49276.23,364,10.805217387212009
0,1202,1850000.0,25322.13,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,13064.95,364,9.47776488866752
0,1202,1850000.0,21489.85,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,129582.0,364,11.772076881456895
0,1202,1850000.0,10849.75,2015.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,133048.26,365,11.798474714571503
0,1202,1850000.0,25322.13,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,22549.56,364,10.023515178325356
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,70092.42,364,11.157584202711153
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,24838.63,364,10.120195640606365
0,1202,1850000.0,25322.13,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,18359.03,364,9.817931298160074
0,1202,1850000.0,10849.75,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,13648.15,365,9.521432527611912
0,1202,1850000.0,25322.13,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,69547.63,364,11.14978149909863
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,136981.61,364,11.827609262446853
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,16453.49,364,9.708353667278168
0,1202,1850000.0,25322.13,2015.0,4.0,4.0,Pick-up,2494.0,TOYOTA,Own Goods,6820.97,364,8.827903565431543
0,1202,1850000.0,25322.13,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,52076.67,364,10.860491537018351
0,1202,1850000.0,21489.85,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,50865.45,364,10.836958849653346
1,1201,500000.0,5255.08,2003.0,4.0,0.0,Automobile,1298.0,ATOZ,Private,9453.56,364,9.154252443785493
1,1201,621000.0,7425.6,2016.0,4.0,0.0,Automobile,1248.0,HYUNDAI,Private,111662.88,364,11.623248566603827
0,1201,370000.0,5548.44,2010.0,4.0,0.0,Automobile,996.0,VITZ,Private,9000.0,364,9.105090961257085
0,1201,370000.0,6118.8,2010.0,4.0,0.0,Automobile,996.0,VITZ,Private,9000.0,364,9.105090961257085
2,1201,300000.0,5665.05,2004.0,4.0,0.0,Automobile,997.0,TOYOTA,Private,44860.0,364,10.711324099399532
2,1201,300000.0,5949.43,2004.0,4.0,0.0,Automobile,997.0,TOYOTA,Private,2875.0,364,7.964155718840937
1,1202,1500000.0,31742.0,2015.0,1.0,0.0,Truck,8226.0,ISUZU,General Cartage,48300.0,364,10.785207543360087
1,1202,3300000.0,34302.74,2015.0,1.0,157.0,Truck,12880.0,IVECO,General Cartage,184030.0,364,12.122859500661123
2,1202,450000.0,15749.89,2007.0,11.0,11.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,30100.0,365,10.31231367277647
0,1202,1236553.04,10401.88,2011.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,8000.0,364,8.987321812850125
1,1202,1800000.0,14468.7,2013.0,4.0,0.0,Pick-up,2494.0,TOYOTA,Own Goods,88059.19,364,11.385775836927222
0,1201,1510299.56,16807.62,2014.0,8.0,0.0,Station Wagones,2835.0,MITSUBISHI,Private,27918.73,364,10.237088886342443
0,1202,1429918.31,17290.33,2015.0,4.0,7.0,Pick-up,2488.0,NISSAN,Own Goods,161575.0,365,11.992730899188224
0,1202,1429918.31,15971.4,2015.0,4.0,7.0,Pick-up,2488.0,NISSAN,Own Goods,77466.42,364,11.257612739857237
0,1202,1419696.29,11033.7,2015.0,4.0,7.0,Pick-up,2488.0,NISSAN,Own Goods,21762.16,364,9.987973911014626
0,1202,1419696.29,8660.54,2015.0,4.0,7.0,Pick-up,2488.0,NISSAN,Own Goods,128942.56,365,11.767130068224434
0,1202,1419696.29,8971.31,2015.0,4.0,7.0,Pick-up,2488.0,NISSAN,Own Goods,3811.35,364,8.246001075879366
1,1202,600000.0,38709.1,2007.0,14.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,99999.0,364,11.512925464970229
0,1202,2596942.83,44667.42,2011.0,1.0,200.0,Truck,9726.0,BEBEN,Own Goods,80438.8,364,11.295264357558287
0,1202,2596942.83,42070.47,2011.0,1.0,200.0,Truck,9726.0,BEBEN,Own Goods,184413.14,364,12.124939268292765
0,1202,2596942.83,42070.47,2011.0,1.0,200.0,Truck,9726.0,BEBEN,Own Goods,50092.78,364,10.821652127668889
0,1202,1500000.0,16683.75,2015.0,4.0,7.0,Pick-up,3153.0,NISSAN,Own Goods,30086.94,364,10.311879705997692
0,1202,1416209.31,16625.12,2015.0,4.0,7.0,Pick-up,3153.0,NISSAN,Own Goods,28807.85,364,10.26843791058629
0,1201,4000000.0,41378.89,2015.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,18429.67,364,9.821771403774113
0,1201,4000000.0,54896.65,2015.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,48747.07,364,10.79442088589871
0,1201,4000000.0,21581.04,2015.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,207999.15,364,12.245294079837041
0,1201,4000000.0,41378.89,2015.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,50646.69,364,10.832648901529193
0,1201,4000000.0,21581.04,2015.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,29739.25,364,10.300256626165767
0,1202,1800000.0,11621.0,2015.0,4.0,6.0,Pick-up,4200.0,TOYOTA,Own Goods,6325.0,364,8.752423403865594
0,1202,1800000.0,11621.0,2015.0,4.0,6.0,Pick-up,4200.0,TOYOTA,Own Goods,19000.0,364,9.852246888342531
0,1202,1419696.29,8558.83,2015.0,4.0,6.0,Pick-up,2488.0,NISSAN,Own Goods,146432.0,364,11.894323264944434
0,1202,1419696.29,9906.76,2015.0,4.0,6.0,Pick-up,2488.0,NISSAN,Own Goods,3898.91,365,8.268708754928385
1,1201,280000.0,4197.98,2001.0,4.0,0.0,Automobile,998.0,TOYOTA,Private,3478.28,364,8.154580654810752
1,1201,1100000.0,10188.3,2015.0,4.0,0.0,Automobile,1582.0,HYUNDAI,Private,7222.0,365,8.885025658050846
1,1202,600000.0,55576.1,2012.0,2.0,0.0,Truck,4570.0,ISUZU,General Cartage,151822.53,364,11.930474138519003
0,1202,850000.0,10566.45,2011.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,9600.0,364,9.169622538697624
0,1202,850000.0,10566.45,2011.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,5900.0,364,8.682877107057168
1,1201,2000000.0,21733.64,2008.0,4.0,0.0,Automobile,1796.0,MERCEDES,Private,9843.43,364,9.194661091987253
0,1202,2990000.0,45222.45,2015.0,63.0,63.0,Bus,8200.0,BISHOFTU,Own service,8000.0,364,8.987321812850125
0,1202,1419696.29,6113.83,2015.0,4.0,7.0,Pick-up,2488.0,NISSAN,Own Goods,10982.5,364,9.30414942565424
0,1202,1985000.0,15633.73,2015.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,27000.0,365,10.203629181337648
0,1202,3374642.84,31287.54,2012.0,1.0,395.0,Truck,9726.0,BEBEN,Own Goods,211495.0,364,12.261961364760074
1,1202,600000.0,46501.67,2003.0,11.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,94664.0,364,11.458099622686449
1,1202,2100000.0,13688.73,2015.0,4.0,10.0,Pick-up,2500.0,TOYOTA,Own Goods,18488.62,364,9.824964772520442
1,1202,600000.0,38714.1,2007.0,14.0,14.0,Bus,2985.0,TOYOTA,Fare Paying Passengers,73292.08,364,11.202221476869733
1,1202,3400000.0,36931.77,2015.0,1.0,380.0,Truck,12880.0,IVECO,General Cartage,95850.01,364,11.470550285716135
0,1202,584406.59,10262.97,2015.0,11.0,0.0,Bus,2494.0,TOYOTA,Own service,106682.1,364,11.577618036741391
0,1202,584406.59,11264.25,2015.0,11.0,0.0,Bus,2494.0,TOYOTA,Own service,150345.74,364,11.920699505441329
0,1202,584406.59,2198.821,2015.0,11.0,0.0,Bus,2494.0,TOYOTA,Own service,202426.76,70,12.218138361140875
2,1201,420000.0,4223.82,2006.0,4.0,0.0,Automobile,998.0,TOYOTA,Private,52599.98,364,10.87049002973095
2,1201,290000.0,6281.0,2001.0,4.0,0.0,Automobile,998.0,VITZ,Private,28750.0,365,10.266427828229292
0,1202,2062650.0,10694.38,2015.0,4.0,7.5,Pick-up,2900.0,TOYOTA,Own Goods,53663.74,364,10.89051145403293
2,1202,1200000.0,10599.8,2011.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,14077.5,364,9.552404089945965
1,1202,600000.0,47172.23,2005.0,14.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,103808.56,364,11.550313345665641
0,1201,430000.0,3644.22,2016.0,4.0,0.0,Automobile,1587.0,LIFAN,Private,5107.15,364,8.538592582422128
0,1201,430000.0,3644.22,2016.0,4.0,0.0,Automobile,1587.0,LIFAN,Private,18122.85,364,9.804984029434086
0,1201,430000.0,2750.55,2016.0,4.0,0.0,Automobile,1587.0,LIFAN,Private,66300.0,365,11.101960259016467
0,1201,370000.0,3170.87,2004.0,4.0,0.0,Automobile,998.0,TOYOTA,Private,9775.0,365,9.187685681411377
0,1201,310000.0,4034.93,2015.0,4.0,0.0,Automobile,2494.0,LIFAN,Private,103792.71,364,11.55016065057533
0,1202,1416209.31,23376.92,2015.0,4.0,7.5,Pick-up,2900.0,TOYOTA,Own Goods,9300.0,364,9.137877200242468
0,1202,1416209.31,16620.12,2015.0,4.0,7.5,Pick-up,2900.0,TOYOTA,Own Goods,130835.06,364,11.781700368083657
0,1202,671600.0,10009.58,2007.0,4.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,24000.0,364,10.085850775128717
1,1202,3400000.0,46624.5,2015.0,1.0,157.0,Truck,12880.0,IVECO,General Cartage,20500.0,364,9.928228944424575
2,1202,700000.0,43518.9,2015.0,2.0,2.0,Truck,4570.0,ISUZU,General Cartage,269257.8,364,12.503428277864304
2,1202,1600000.0,38212.5,2015.0,1.0,0.0,Truck,8226.0,ISUZU,General Cartage,210280.0,364,12.256200010486086
0,1202,979936.24,6927.99,2015.0,4.0,7.0,Pick-up,2494.0,BISHOFTU,Own Goods,7866.0,364,8.970432074329242
1,1201,540000.0,8238.96,2006.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,22425.0,365,10.017976279020825
0,1202,1567815.12,7805.62,2014.0,4.0,7.0,Pick-up,2400.0,TOYOTA,Own Goods,62606.88,365,11.044646427760394
0,1201,310000.0,4637.3,2016.0,4.0,0.0,Automobile,1298.0,LIFAN,Private,27996.81,364,10.23988157181273
1,1202,530000.0,41121.02,2007.0,14.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,26055.8,364,10.168034049585753
0,1202,850000.0,12811.81,2015.0,14.0,0.0,Bus,2488.0,TOYOTA,Own service,115332.08,364,11.655579568837547
2,1201,1125000.0,12343.49,2016.0,4.0,0.0,Automobile,1591.0,HYUNDAI,Private,28207.34,364,10.247372957883218
1,1202,900000.0,28108.36,2013.0,28.0,0.0,Bus,4570.0,ISUZU,Fare Paying Passengers,21724.0,364,9.986218950133592
1,1202,800000.0,50186.01,2009.0,12.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,231308.42,365,12.351511573719678
